epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
165,438.492,1.30714,1.1913,1.42543,0.67001,0.72949,0.7477,0.44897,1.35492,1.12026,1.48004,0.00123566,0.00123566,0.00123566
166,441.078,1.31977,1.19379,1.4217,0.70693,0.72545,0.75044,0.4572,1.33548,1.10314,1.46848,0.00123448,0.00123448,0.00123448
167,443.671,1.29975,1.17984,1.41642,0.70824,0.68606,0.75752,0.46069,1.34712,1.16466,1.48122,0.0012333,0.0012333,0.0012333
168,446.244,1.31978,1.18522,1.41952,0.69745,0.66968,0.71276,0.42878,1.38222,1.22023,1.48832,0.00123212,0.00123212,0.00123212
169,448.818,1.29471,1.16737,1.41234,0.59877,0.71108,0.70587,0.42863,1.37499,1.21135,1.50062,0.00123094,0.00123094,0.00123094
170,451.398,1.29885,1.18283,1.41343,0.72748,0.71189,0.76287,0.456,1.38524,1.12143,1.5077,0.00122976,0.00122976,0.00122976
171,453.973,1.26952,1.14589,1.40239,0.68625,0.69833,0.75272,0.44321,1.39263,1.14102,1.5061,0.00122858,0.00122858,0.00122858
172,456.562,1.27056,1.14839,1.39864,0.69856,0.72656,0.75461,0.47147,1.34496,1.08081,1.46493,0.0012274,0.0012274,0.0012274
173,459.169,1.25894,1.11855,1.38092,0.7042,0.73672,0.76636,0.47016,1.31893,1.08212,1.45693,0.00122622,0.00122622,0.00122622
174,461.731,1.27425,1.12684,1.40414,0.65957,0.60301,0.64271,0.37893,1.49312,1.38719,1.58044,0.00122505,0.00122505,0.00122505
175,464.306,1.27969,1.14815,1.39187,0.70618,0.69546,0.73911,0.44234,1.38768,1.18362,1.4868,0.00122387,0.00122387,0.00122387
176,466.906,1.26427,1.13231,1.40092,0.6611,0.71735,0.7386,0.44841,1.36934,1.12153,1.48881,0.00122269,0.00122269,0.00122269
177,469.473,1.29003,1.1525,1.41089,0.72612,0.73973,0.7752,0.47644,1.31031,1.0596,1.43974,0.00122151,0.00122151,0.00122151
178,472.052,1.27463,1.15412,1.40122,0.71953,0.72544,0.76958,0.45616,1.37408,1.06998,1.49797,0.00122033,0.00122033,0.00122033
179,474.626,1.2762,1.12644,1.38657,0.63906,0.63029,0.65621,0.38887,1.41059,1.24556,1.52232,0.00121915,0.00121915,0.00121915
180,477.202,1.26526,1.10869,1.38607,0.64574,0.69768,0.75353,0.45842,1.33358,1.16342,1.46938,0.00121797,0.00121797,0.00121797
181,479.789,1.28081,1.13421,1.40075,0.7384,0.73856,0.78927,0.49878,1.30454,1.04185,1.42075,0.00121679,0.00121679,0.00121679
182,482.378,1.26681,1.09688,1.38511,0.7234,0.68847,0.76055,0.45848,1.34794,1.08373,1.46001,0.00121561,0.00121561,0.00121561
183,484.993,1.29487,1.14084,1.41005,0.72266,0.73681,0.77559,0.48107,1.31733,1.04043,1.42245,0.00121444,0.00121444,0.00121444
184,487.581,1.2629,1.10496,1.39132,0.74571,0.69706,0.78231,0.46368,1.40124,1.085,1.49649,0.00121326,0.00121326,0.00121326
185,490.152,1.27682,1.09451,1.38084,0.72038,0.71716,0.77478,0.47337,1.33526,1.08829,1.44911,0.00121208,0.00121208,0.00121208
186,492.719,1.27997,1.11086,1.40035,0.73685,0.72436,0.78194,0.48516,1.31158,1.03052,1.4627,0.0012109,0.0012109,0.0012109
187,495.3,1.26068,1.10165,1.38664,0.77609,0.73698,0.80856,0.50712,1.31443,0.97036,1.43257,0.00120972,0.00120972,0.00120972
188,497.872,1.24774,1.07154,1.37211,0.73385,0.67799,0.76945,0.47154,1.33356,1.07535,1.43898,0.00120854,0.00120854,0.00120854
189,500.445,1.25389,1.07775,1.37928,0.66385,0.75891,0.75594,0.47018,1.32588,1.04107,1.44045,0.00120736,0.00120736,0.00120736
190,503.026,1.24721,1.08556,1.36791,0.69805,0.69219,0.74317,0.46017,1.3255,1.10452,1.4384,0.00120618,0.00120618,0.00120618
191,505.603,1.22421,1.06866,1.35156,0.78817,0.71463,0.79059,0.50037,1.30527,1.01001,1.41588,0.001205,0.001205,0.001205
192,508.178,1.22292,1.04479,1.35038,0.68031,0.72561,0.72803,0.4513,1.31686,1.08643,1.43612,0.00120383,0.00120383,0.00120383
193,510.781,1.23422,1.06761,1.3619,0.79961,0.70568,0.8053,0.49685,1.33396,1.00082,1.43738,0.00120265,0.00120265,0.00120265
194,513.356,1.24405,1.06,1.37488,0.75509,0.77188,0.80908,0.50731,1.30682,0.98376,1.43501,0.00120147,0.00120147,0.00120147
195,515.949,1.2261,1.06352,1.3728,0.75571,0.69008,0.76568,0.48891,1.27454,1.02653,1.40791,0.00120029,0.00120029,0.00120029
196,518.532,1.22472,1.07321,1.35585,0.77,0.77274,0.8217,0.52352,1.28039,0.95868,1.40313,0.00119911,0.00119911,0.00119911
197,521.112,1.20889,1.02819,1.35205,0.74173,0.74931,0.80176,0.50937,1.28449,0.95789,1.41264,0.00119793,0.00119793,0.00119793
198,523.689,1.20133,1.04206,1.34432,0.76533,0.72915,0.80604,0.50367,1.30213,0.94438,1.4242,0.00119675,0.00119675,0.00119675
199,526.27,1.22528,1.04489,1.35247,0.78233,0.73933,0.8049,0.50594,1.28947,0.97142,1.40139,0.00119557,0.00119557,0.00119557
200,528.85,1.21468,1.04952,1.34619,0.7593,0.74702,0.80456,0.49793,1.30013,1.00642,1.43419,0.00119439,0.00119439,0.00119439
201,531.432,1.19776,1.01835,1.35205,0.73049,0.69056,0.7624,0.4786,1.31052,1.06162,1.43692,0.00119322,0.00119322,0.00119322
202,534.011,1.21039,1.02488,1.34585,0.74859,0.76022,0.80415,0.50787,1.28093,0.98381,1.40509,0.00119204,0.00119204,0.00119204
203,536.594,1.22072,1.03441,1.35732,0.76868,0.69143,0.76837,0.46646,1.3788,1.08262,1.47174,0.00119086,0.00119086,0.00119086
204,539.212,1.21817,1.00949,1.35336,0.80827,0.72473,0.80556,0.49576,1.32041,1.00624,1.45091,0.00118968,0.00118968,0.00118968
205,541.83,1.24915,1.02562,1.35632,0.73349,0.7578,0.81719,0.50784,1.30868,0.9884,1.4188,0.0011885,0.0011885,0.0011885
206,544.412,1.20907,1.02929,1.3396,0.68591,0.75087,0.7859,0.49765,1.2754,1.06982,1.42155,0.00118732,0.00118732,0.00118732
207,547.012,1.24733,1.04259,1.35386,0.77608,0.65944,0.76817,0.49317,1.30135,1.03321,1.42686,0.00118614,0.00118614,0.00118614
208,549.598,1.22677,1.05491,1.35714,0.73466,0.77181,0.80761,0.50885,1.27945,0.96443,1.39823,0.00118496,0.00118496,0.00118496
209,552.193,1.22205,1.03945,1.35291,0.82841,0.72701,0.82685,0.52656,1.25646,0.969,1.39748,0.00118378,0.00118378,0.00118378
210,554.794,1.18927,1.00873,1.33415,0.80839,0.69126,0.80165,0.50384,1.31425,0.99289,1.43897,0.0011826,0.0011826,0.0011826
211,557.381,1.21222,1.00653,1.32936,0.74053,0.69523,0.77339,0.46292,1.38278,1.08241,1.50788,0.00118143,0.00118143,0.00118143
212,559.962,1.19011,1.01649,1.33869,0.77993,0.71692,0.81901,0.51677,1.29012,0.95468,1.4005,0.00118025,0.00118025,0.00118025
213,562.576,1.19489,1.00176,1.333,0.74586,0.72626,0.78589,0.4893,1.31696,1.01655,1.43387,0.00117907,0.00117907,0.00117907
214,565.159,1.20806,1.01287,1.34184,0.73729,0.69922,0.78573,0.48907,1.29223,1.05977,1.40952,0.00117789,0.00117789,0.00117789
215,567.76,1.1711,0.98827,1.31547,0.74982,0.69135,0.75399,0.45958,1.34811,1.07484,1.45915,0.00117671,0.00117671,0.00117671
216,570.337,1.21463,1.00881,1.34751,0.75039,0.7996,0.82851,0.53655,1.23924,0.94099,1.38168,0.00117553,0.00117553,0.00117553
217,572.912,1.17792,0.98512,1.31634,0.71097,0.75285,0.79481,0.50469,1.24694,0.97263,1.40986,0.00117435,0.00117435,0.00117435
218,575.487,1.18079,0.9757,1.31824,0.78831,0.70236,0.80258,0.49596,1.29869,1.00509,1.43763,0.00117317,0.00117317,0.00117317
219,578.069,1.17613,0.96417,1.30784,0.81885,0.73976,0.81827,0.53006,1.25764,0.948,1.37176,0.00117199,0.00117199,0.00117199
220,580.647,1.19105,0.96235,1.31696,0.74896,0.74337,0.79776,0.49225,1.32135,0.99189,1.44683,0.00117082,0.00117082,0.00117082
221,583.233,1.19729,0.98874,1.32862,0.81261,0.76609,0.84099,0.54672,1.2307,0.8925,1.36362,0.00116964,0.00116964,0.00116964
222,585.807,1.20879,0.9821,1.32452,0.79178,0.73144,0.82943,0.50937,1.32651,0.98201,1.43553,0.00116846,0.00116846,0.00116846
223,588.376,1.20109,0.96672,1.31409,0.78572,0.77046,0.8344,0.52657,1.28425,0.92914,1.38585,0.00116728,0.00116728,0.00116728
224,590.951,1.21204,0.99224,1.34019,0.70938,0.74989,0.78283,0.48851,1.30476,1.02113,1.44115,0.0011661,0.0011661,0.0011661
225,593.558,1.20606,0.99301,1.33145,0.80675,0.76369,0.82899,0.52418,1.2587,0.92558,1.38878,0.00116492,0.00116492,0.00116492
226,596.172,1.16872,0.96897,1.32052,0.75371,0.72868,0.80358,0.50763,1.28728,0.97544,1.40998,0.00116374,0.00116374,0.00116374
227,598.772,1.18472,0.97918,1.31929,0.74168,0.77032,0.80744,0.51925,1.24861,0.9424,1.38365,0.00116256,0.00116256,0.00116256
228,601.338,1.18516,0.96942,1.31627,0.81196,0.74622,0.8352,0.52779,1.29156,0.93219,1.38762,0.00116138,0.00116138,0.00116138
229,603.911,1.21971,0.9777,1.34345,0.7609,0.7668,0.80788,0.50995,1.3118,0.94577,1.45104,0.00116021,0.00116021,0.00116021
230,606.494,1.17276,0.96045,1.32612,0.74507,0.75022,0.81065,0.52138,1.27547,0.95004,1.36904,0.00115903,0.00115903,0.00115903
231,609.083,1.18838,0.95585,1.31977,0.82474,0.75665,0.84015,0.54122,1.2408,0.91648,1.37605,0.00115785,0.00115785,0.00115785
232,611.65,1.163,0.96913,1.31719,0.77676,0.75095,0.806,0.52648,1.26249,0.93783,1.38526,0.00115667,0.00115667,0.00115667
233,614.257,1.15527,0.97043,1.3102,0.73579,0.7534,0.78488,0.49415,1.29801,0.95832,1.41497,0.00115549,0.00115549,0.00115549
234,616.821,1.14923,0.9538,1.30239,0.7828,0.79375,0.83478,0.53898,1.24994,0.89318,1.36751,0.00115431,0.00115431,0.00115431
235,619.398,1.15234,0.93932,1.30298,0.78767,0.79935,0.8284,0.53394,1.23561,0.9011,1.37764,0.00115313,0.00115313,0.00115313
236,621.973,1.15951,0.94267,1.30617,0.8091,0.7479,0.81814,0.53331,1.24335,0.9357,1.37906,0.00115195,0.00115195,0.00115195
237,624.555,1.16402,0.96683,1.31252,0.77438,0.77557,0.83142,0.53386,1.22853,0.92397,1.38342,0.00115077,0.00115077,0.00115077
238,627.136,1.14808,0.94707,1.29688,0.80269,0.77452,0.84506,0.52324,1.31605,0.89051,1.44133,0.00114959,0.00114959,0.00114959
239,629.724,1.15082,0.93787,1.29727,0.84023,0.7719,0.84743,0.54244,1.25474,0.87795,1.39137,0.00114842,0.00114842,0.00114842
240,632.294,1.14106,0.93468,1.29097,0.80951,0.72321,0.82581,0.54252,1.22668,0.9245,1.36892,0.00114724,0.00114724,0.00114724
241,634.879,1.13497,0.92516,1.29596,0.83707,0.76593,0.84308,0.54461,1.22666,0.87655,1.37468,0.00114606,0.00114606,0.00114606
242,637.52,1.12448,0.92802,1.27539,0.83571,0.78147,0.85923,0.56311,1.22515,0.84384,1.3607,0.00114488,0.00114488,0.00114488
243,640.098,1.13828,0.91925,1.28103,0.81304,0.76279,0.82118,0.52318,1.2562,0.90651,1.39312,0.0011437,0.0011437,0.0011437
244,642.681,1.13411,0.91786,1.28078,0.83935,0.79638,0.86375,0.55328,1.2686,0.838,1.37006,0.00114252,0.00114252,0.00114252
245,645.435,1.16269,0.95364,1.306,0.83642,0.76031,0.84163,0.52555,1.29708,0.86968,1.43653,0.00114134,0.00114134,0.00114134
246,648.027,1.14683,0.92871,1.29384,0.81564,0.76016,0.83929,0.53323,1.27631,0.89422,1.39087,0.00114016,0.00114016,0.00114016
247,650.63,1.14538,0.91697,1.28773,0.87973,0.74189,0.85184,0.54235,1.25041,0.87267,1.37806,0.00113898,0.00113898,0.00113898
248,653.211,1.14657,0.92826,1.27761,0.82035,0.76553,0.82213,0.52011,1.27213,0.91767,1.39278,0.00113781,0.00113781,0.00113781
249,655.783,1.16526,0.93399,1.29801,0.82384,0.77571,0.84764,0.5323,1.25301,0.87016,1.36039,0.00113663,0.00113663,0.00113663
250,658.358,1.14739,0.93552,1.28402,0.82145,0.78279,0.84234,0.53352,1.26877,0.88668,1.38811,0.00113545,0.00113545,0.00113545
251,660.937,1.11822,0.89673,1.26665,0.85076,0.77103,0.86596,0.56196,1.23444,0.86385,1.36034,0.00113427,0.00113427,0.00113427
252,663.515,1.14288,0.91565,1.28531,0.853,0.7954,0.8634,0.56633,1.22256,0.85653,1.35206,0.00113309,0.00113309,0.00113309
253,666.111,1.12453,0.91819,1.2831,0.8308,0.77847,0.85523,0.55874,1.20635,0.8656,1.33915,0.00113191,0.00113191,0.00113191
254,668.739,1.09322,0.87698,1.25645,0.84716,0.74677,0.85485,0.54317,1.26765,0.90196,1.3882,0.00113073,0.00113073,0.00113073
255,671.308,1.1068,0.88196,1.25548,0.79505,0.78701,0.83637,0.53629,1.24716,0.89296,1.37524,0.00112955,0.00112955,0.00112955
256,673.949,1.10451,0.87409,1.26978,0.82608,0.77093,0.85231,0.54775,1.25092,0.89902,1.3817,0.00112837,0.00112837,0.00112837
257,676.525,1.13884,0.89733,1.2735,0.84728,0.78368,0.86624,0.56691,1.20276,0.83159,1.33348,0.0011272,0.0011272,0.0011272
258,679.105,1.12044,0.90204,1.2845,0.80003,0.78788,0.84583,0.55932,1.22088,0.86586,1.33213,0.00112602,0.00112602,0.00112602
259,681.69,1.1187,0.89957,1.27573,0.84222,0.78358,0.85255,0.56133,1.21941,0.88288,1.35194,0.00112484,0.00112484,0.00112484
260,684.256,1.08082,0.85981,1.25125,0.85697,0.78803,0.87092,0.56755,1.2291,0.83744,1.33808,0.00112366,0.00112366,0.00112366
261,686.832,1.0841,0.85888,1.24649,0.7501,0.79287,0.79948,0.52247,1.23421,0.94713,1.34256,0.00112248,0.00112248,0.00112248
262,689.403,1.11433,0.90647,1.26678,0.83143,0.78635,0.85391,0.55983,1.22799,0.85784,1.35043,0.0011213,0.0011213,0.0011213
263,691.969,1.07311,0.87267,1.25241,0.85341,0.78594,0.87137,0.57156,1.19783,0.82274,1.33462,0.00112012,0.00112012,0.00112012
264,694.547,1.09953,0.8816,1.25737,0.84225,0.79396,0.86804,0.55246,1.24128,0.83986,1.36848,0.00111894,0.00111894,0.00111894
265,697.294,1.13237,0.91449,1.28437,0.84225,0.80195,0.85903,0.55964,1.20692,0.80335,1.33294,0.00111776,0.00111776,0.00111776
266,699.881,1.09342,0.87585,1.25583,0.86181,0.79079,0.87203,0.56821,1.19153,0.79969,1.32726,0.00111658,0.00111658,0.00111658
267,702.499,1.07812,0.85427,1.25288,0.82713,0.80509,0.86272,0.57162,1.19649,0.82152,1.33377,0.00111541,0.00111541,0.00111541
268,705.266,1.11759,0.88687,1.26117,0.81396,0.78744,0.86365,0.56452,1.20406,0.8399,1.34822,0.00111423,0.00111423,0.00111423
269,707.831,1.11431,0.85846,1.25811,0.8233,0.8025,0.86937,0.56984,1.21654,0.81887,1.32085,0.00111305,0.00111305,0.00111305
270,710.403,1.12622,0.89171,1.27089,0.84708,0.79546,0.86932,0.55371,1.26287,0.82459,1.38631,0.00111187,0.00111187,0.00111187
271,712.965,1.11346,0.86884,1.25462,0.83425,0.77647,0.85102,0.55811,1.20842,0.85574,1.32651,0.00111069,0.00111069,0.00111069
272,715.534,1.08834,0.86462,1.25202,0.85379,0.7785,0.86687,0.58213,1.17701,0.81081,1.32017,0.00110951,0.00110951,0.00110951
273,718.119,1.10164,0.86734,1.25885,0.84382,0.78756,0.87412,0.57773,1.20989,0.80057,1.31617,0.00110833,0.00110833,0.00110833
274,720.672,1.08637,0.84078,1.25068,0.88184,0.75418,0.8736,0.5732,1.19802,0.81753,1.36302,0.00110715,0.00110715,0.00110715
275,723.238,1.10877,0.85741,1.26546,0.84487,0.81638,0.87749,0.58705,1.17977,0.7865,1.32302,0.00110597,0.00110597,0.00110597
276,725.81,1.07633,0.85426,1.24064,0.86748,0.82437,0.87631,0.59725,1.15983,0.7883,1.31294,0.0011048,0.0011048,0.0011048
277,728.384,1.07067,0.8375,1.23808,0.82091,0.80394,0.85304,0.56705,1.18885,0.83094,1.32766,0.00110362,0.00110362,0.00110362
278,730.976,1.07,0.84293,1.24424,0.81845,0.82256,0.86179,0.56645,1.18566,0.82372,1.32369,0.00110244,0.00110244,0.00110244
279,733.564,1.09483,0.8791,1.25855,0.83379,0.79139,0.85506,0.55608,1.20775,0.8181,1.36068,0.00110126,0.00110126,0.00110126
280,736.142,1.0662,0.84653,1.24062,0.80486,0.77252,0.85104,0.54692,1.2239,0.87917,1.3774,0.00110008,0.00110008,0.00110008
281,738.738,1.08719,0.84778,1.24545,0.84964,0.79788,0.87305,0.58301,1.18087,0.79784,1.33118,0.0010989,0.0010989,0.0010989
282,741.309,1.07624,0.82542,1.23848,0.87871,0.80364,0.87181,0.57961,1.18287,0.79133,1.32564,0.00109772,0.00109772,0.00109772
283,743.876,1.05226,0.81776,1.22577,0.83741,0.81751,0.8667,0.56186,1.21513,0.80127,1.36499,0.00109654,0.00109654,0.00109654
284,746.456,1.06995,0.84148,1.24473,0.852,0.80427,0.87939,0.56588,1.22703,0.79402,1.35219,0.00109536,0.00109536,0.00109536
285,749.035,1.08089,0.83484,1.23672,0.84959,0.78089,0.86702,0.57463,1.18843,0.81704,1.33372,0.00109419,0.00109419,0.00109419
286,751.606,1.05822,0.82414,1.23389,0.84915,0.83881,0.87541,0.58729,1.15537,0.76336,1.30365,0.00109301,0.00109301,0.00109301
287,754.19,1.05826,0.8364,1.22913,0.81644,0.81693,0.86594,0.57643,1.18604,0.78927,1.33341,0.00109183,0.00109183,0.00109183
288,756.822,1.08106,0.84332,1.24914,0.8222,0.81363,0.86315,0.57902,1.16308,0.80855,1.30157,0.00109065,0.00109065,0.00109065
289,759.427,1.07388,0.83766,1.23386,0.847,0.80706,0.86343,0.56688,1.19675,0.81906,1.33532,0.00108947,0.00108947,0.00108947
290,762.012,1.08424,0.83389,1.24501,0.87088,0.76817,0.86062,0.56005,1.24606,0.84991,1.36998,0.00108829,0.00108829,0.00108829
291,764.585,1.06728,0.81666,1.23394,0.85874,0.8304,0.87607,0.58382,1.16519,0.79903,1.30522,0.00108711,0.00108711,0.00108711
292,767.157,1.05455,0.82939,1.23305,0.83887,0.80614,0.87576,0.57763,1.1906,0.83294,1.33034,0.00108593,0.00108593,0.00108593
293,769.744,1.05185,0.81285,1.22223,0.83503,0.79478,0.86718,0.58364,1.15226,0.82257,1.31019,0.00108475,0.00108475,0.00108475
294,772.314,1.03995,0.81051,1.22998,0.8519,0.80533,0.87995,0.59366,1.15693,0.79597,1.29385,0.00108357,0.00108357,0.00108357
295,774.903,1.06349,0.80844,1.22752,0.85706,0.79387,0.87308,0.58335,1.18027,0.81962,1.30227,0.0010824,0.0010824,0.0010824
296,777.481,1.07458,0.851,1.23462,0.84795,0.79331,0.86695,0.57805,1.20012,0.81718,1.30457,0.00108122,0.00108122,0.00108122
297,780.058,1.04366,0.78985,1.21587,0.8863,0.8142,0.88333,0.587,1.17435,0.79042,1.31821,0.00108004,0.00108004,0.00108004
298,782.646,1.04501,0.80407,1.22926,0.88204,0.80571,0.8896,0.59507,1.16462,0.78291,1.30866,0.00107886,0.00107886,0.00107886
299,785.228,1.0334,0.79358,1.22268,0.89181,0.81106,0.88801,0.60079,1.15576,0.76502,1.28075,0.00107768,0.00107768,0.00107768
300,787.797,1.07691,0.8166,1.23431,0.88501,0.83118,0.89253,0.60055,1.14857,0.75543,1.28708,0.0010765,0.0010765,0.0010765
301,790.374,1.04249,0.79827,1.21954,0.85924,0.83074,0.88478,0.5874,1.17214,0.7752,1.3044,0.00107532,0.00107532,0.00107532
302,792.945,1.05042,0.79991,1.22704,0.88222,0.80044,0.88138,0.58458,1.15212,0.76704,1.29464,0.00107414,0.00107414,0.00107414
303,795.511,1.0749,0.83717,1.23147,0.84013,0.77022,0.8531,0.56495,1.1837,0.85191,1.3066,0.00107296,0.00107296,0.00107296
304,798.089,1.05546,0.81859,1.2152,0.88614,0.78377,0.87263,0.58038,1.15886,0.78907,1.28547,0.00107179,0.00107179,0.00107179
305,800.654,1.03941,0.80592,1.2006,0.85869,0.80505,0.86839,0.54348,1.2595,0.8282,1.40468,0.00107061,0.00107061,0.00107061
306,803.216,1.07925,0.8255,1.24094,0.87329,0.80037,0.87958,0.56915,1.19632,0.80987,1.32663,0.00106943,0.00106943,0.00106943
307,805.79,1.04659,0.80817,1.21296,0.88546,0.8158,0.88078,0.5757,1.15818,0.76267,1.31024,0.00106825,0.00106825,0.00106825
308,808.358,1.04394,0.80393,1.22437,0.9027,0.80729,0.8872,0.59211,1.15588,0.76617,1.28691,0.00106707,0.00106707,0.00106707
309,810.966,1.05253,0.80465,1.21933,0.85006,0.80366,0.87309,0.56746,1.20902,0.82415,1.33658,0.00106589,0.00106589,0.00106589
310,813.57,1.03397,0.81175,1.2137,0.85118,0.82642,0.88066,0.58554,1.14894,0.76978,1.29721,0.00106471,0.00106471,0.00106471
311,816.143,1.03407,0.79164,1.20839,0.87457,0.79786,0.87774,0.59979,1.13928,0.77707,1.28308,0.00106353,0.00106353,0.00106353
312,818.709,1.01497,0.80706,1.2,0.81756,0.78958,0.85075,0.56361,1.17681,0.84983,1.31684,0.00106235,0.00106235,0.00106235
313,821.282,1.01242,0.78367,1.19903,0.87319,0.81562,0.87053,0.59415,1.11885,0.79131,1.27878,0.00106118,0.00106118,0.00106118
314,823.846,1.01263,0.78835,1.20148,0.86998,0.85369,0.89985,0.61237,1.1225,0.72101,1.271,0.00106,0.00106,0.00106
315,826.425,1.00738,0.79406,1.19129,0.83784,0.77922,0.85682,0.57054,1.1915,0.82957,1.32341,0.00105882,0.00105882,0.00105882
316,829.732,1.01316,0.76798,1.20182,0.8558,0.80533,0.86013,0.57665,1.17363,0.78962,1.30992,0.00105764,0.00105764,0.00105764
317,832.326,1.02843,0.79355,1.20636,0.86023,0.80772,0.88041,0.58454,1.17365,0.78248,1.30287,0.00105646,0.00105646,0.00105646
318,834.901,1.01849,0.78427,1.20579,0.88876,0.81353,0.87817,0.5868,1.14884,0.75855,1.2872,0.00105528,0.00105528,0.00105528
319,837.486,0.9935,0.77652,1.20099,0.88541,0.83846,0.89229,0.60821,1.13638,0.72978,1.27715,0.0010541,0.0010541,0.0010541
320,840.072,1.01879,0.77905,1.19709,0.85108,0.84488,0.87896,0.59422,1.14377,0.74961,1.29454,0.00105292,0.00105292,0.00105292
321,842.66,1.03042,0.80008,1.21362,0.88023,0.8216,0.88401,0.59923,1.12661,0.73367,1.27256,0.00105174,0.00105174,0.00105174
